2.065235503322078614e+00 1.988825678510469874e+00 2.006942901915667932e+00 2.023644042588752967e+00 2.020453417924367834e+00 2.005867228732363117e+00 2.010312957176452642e+00 2.001392420395482930e+00 2.002901850911307235e+00
2.004865536746260446e+00 2.038301634586263233e+00 1.960343267739794726e+00 1.976760267829081208e+00 1.997467085063849623e+00 1.975995567783433771e+00 1.995662581947231118e+00 2.000903600985353137e+00 1.996167511985400100e+00
1.981243698999000991e+00 1.965392622690619540e+00 2.013024915018536198e+00 2.000481350464728969e+00 1.999201768789403033e+00 2.010502281157283022e+00 1.999372187292924874e+00 2.004026112453670905e+00 1.999627982848301233e+00
2.006729198263660585e+00 2.012651052770137561e+00 1.974003715179236895e+00 1.909691744219585097e+00 1.999785834079707225e+00 2.008312562683435054e+00 1.998252133940463970e+00 2.007244226320521463e+00 2.012126237738661949e+00
1.951019838839342491e+00 1.953987872358370570e+00 2.021768216701361531e+00 2.016496999103150500e+00 2.016508633243033088e+00 1.990425137187543658e+00 1.996085870190931644e+00 2.000480964842831000e+00 2.005230987162280876e+00
1.942759366694440715e+00 1.936291349710322240e+00 1.989663704923681831e+00 2.050335865372593602e+00 1.988767915260609254e+00 1.995594589712750277e+00 2.006907492912536561e+00 1.999930624188313910e+00 2.011623668725126990e+00
2.053811851150462608e+00 2.004706757839534781e+00 1.992829837140674965e+00 1.982321537667535161e+00 1.979202580468967909e+00 1.996184913173514985e+00 1.994569134686712264e+00 2.004165367432874767e+00 2.013740858450287163e+00
1.971739803598042684e+00 2.088247445478313757e+00 2.000599750938968135e+00 1.980651616593072539e+00 1.998051903408236019e+00 1.996588629286957239e+00 1.996317301536387312e+00 2.003794060839030777e+00 2.002415499845114688e+00
1.973959618769590030e+00 2.030166716929383774e+00 1.999494357585003712e+00 1.989147265345158733e+00 2.031539947428158577e+00 2.030081621818066395e+00 1.988734904571023865e+00 2.003580646403447574e+00 2.003223350435377803e+00
2.019204886997144399e+00 2.020557014701384269e+00 2.028820666407968432e+00 1.995960778631083787e+00 1.980230166419783000e+00 1.991828146064058114e+00 1.999321165150381052e+00 1.998621514243791086e+00 2.002127184722381159e+00
2.021862729536138659e+00 2.021084854681989285e+00 1.991478623469469689e+00 2.029385227779434864e+00 1.985527103361468981e+00 2.002405284502779104e+00 2.000493088285970167e+00 2.010385293114191008e+00 2.009154924614535709e+00
