1.968998205620032138e+00 1.908670879367404982e+00 2.136142741035040871e+00 1.904371760003136682e+00 1.949444744372189842e+00 1.913185095715630002e+00 1.924111513006796059e+00 1.968400196096403931e+00 1.975448031073042010e+00
1.908112685304672596e+00 1.944028964036774276e+00 1.696829898447882012e+00 2.059671582333080231e+00 1.977273981679241288e+00 1.983799537270273916e+00 2.047435210185262200e+00 2.043064806248616527e+00 2.031942246563025023e+00
2.666267133026582137e+00 2.226375717532695475e+00 2.044499111434346261e+00 2.156545696400113066e+00 2.016249644483691483e+00 1.988725199450113390e+00 1.966651030631532571e+00 1.965567205728734557e+00 2.018951274207224422e+00
2.350266123378146332e+00 1.867967368531221695e+00 1.951909080206046365e+00 2.049209122753494761e+00 2.017279855209967110e+00 2.004954519908546118e+00 2.001779935841810243e+00 2.032852727147106187e+00 2.082675013523007657e+00
1.982737777397782786e+00 2.169154039066266471e+00 1.953027405535853411e+00 2.064221342288305117e+00 2.098557580770525455e+00 2.000534738179335470e+00 1.999911768732713035e+00 1.925470519150680904e+00 1.892201746653649597e+00
2.204046425268603393e+00 2.262505268820627968e+00 2.133989741223598635e+00 1.996209134594196577e+00 1.923463111614150289e+00 1.988965445530070042e+00 2.038372138819990020e+00 2.046523221674045878e+00 2.056618155391456426e+00
1.793797866882109293e+00 1.935876525139678783e+00 2.245730685365820101e+00 2.096072335862567471e+00 1.938665471847867305e+00 1.928772634017663634e+00 1.940940788378570758e+00 1.979402556345225772e+00 2.065486634125776710e+00
2.124939190746676587e+00 2.303858818123549312e+00 2.017623944537541014e+00 1.864396781698474115e+00 1.962129954033375423e+00 1.965069525200338063e+00 2.031302339765947984e+00 2.043532405540568142e+00 2.009942562796673826e+00
2.374068872364373028e+00 1.937513267269718842e+00 1.941871264913201944e+00 1.987384825937855926e+00 2.037705547715208176e+00 1.960171347675536691e+00 1.929301146108131970e+00 1.978158502815644759e+00 2.029434652865250932e+00
1.849204552224932741e+00 2.053181164718466789e+00 2.109812162296289095e+00 2.033466989178528195e+00 1.860627698722550960e+00 2.035482764892125651e+00 1.943362530273002431e+00 1.958970040878961871e+00 1.976390354567187924e+00
2.073910204324552531e+00 2.029119474266149581e+00 2.034609664166485921e+00 2.106503272671020888e+00 1.891121213179263183e+00 1.916488332887852142e+00 2.028189305137653164e+00 2.012552194413133044e+00 1.992694798536744916e+00
1.699122355144331742e+00 2.244082762019729671e+00 2.107245065502688419e+00 2.050005561118363850e+00 2.038582692013855890e+00 2.060234094633474733e+00 2.022242063249945154e+00 2.015023248617167972e+00 1.990796354651797273e+00
2.157589005538098625e+00 1.776445191638463594e+00 2.165927253254153584e+00 2.075042265615479664e+00 1.972991199404928064e+00 2.061957960027734238e+00 2.025697362777686195e+00 2.012232211001569127e+00 2.062505723200043661e+00
2.037758262410465093e+00 1.869229532647691538e+00 1.983686302674281698e+00 1.827518554591802236e+00 2.038784541430462838e+00 1.995120443943401156e+00 2.040136552720545282e+00 2.043895482199154401e+00 2.020629671687543372e+00
2.152251206317583154e+00 1.907562226417025997e+00 1.846808747950522189e+00 1.966822459573563275e+00 2.018570945516161785e+00 1.975454659404145108e+00 2.018719541822033392e+00 1.989929863158062417e+00 2.000961066833419011e+00
2.100094977968760546e+00 2.201209781497249551e+00 1.846133192955598634e+00 2.018797394699463510e+00 1.881540927353730019e+00 2.013585659278910533e+00 2.022291360098292579e+00 1.963153902041762766e+00 1.972803315139812774e+00
1.994423599709393535e+00 1.656530911348359503e+00 2.268024366720979401e+00 2.138710860999949226e+00 1.924700282156659004e+00 1.917751710258121634e+00 1.954090291351526787e+00 2.057370805662298352e+00 2.059376325106709871e+00
1.612539771022452495e+00 1.904917790605363592e+00 2.094429722093450685e+00 1.976547039838046249e+00 2.050138528823566730e+00 1.946697709489221939e+00 1.950912380386439438e+00 1.946042958977554971e+00 1.940527211622179671e+00
2.133553983022743239e+00 2.121132164940722653e+00 2.027819141767217559e+00 2.007235022326180562e+00 1.932914759795453019e+00 2.032654415629508549e+00 1.999331023974359578e+00 2.013592575916950622e+00 1.999790580685089303e+00
2.232089399878627312e+00 1.943914560751777376e+00 1.932404820310562599e+00 1.927535010551323591e+00 2.106029961809459117e+00 2.000322577014917336e+00 2.020969360923749569e+00 1.977420599853917160e+00 1.982410872800751012e+00
2.368299982423136107e+00 1.665638118231158593e+00 2.171230860363280613e+00 1.946617518324296636e+00 1.987375533723410914e+00 2.055163710556448642e+00 1.987798312655172150e+00 2.043876679493719095e+00 2.044032676283972449e+00
2.325094210203291212e+00 2.037896283217700777e+00 2.166493448061769911e+00 2.141683044501800026e+00 1.931800333430441885e+00 1.893934019332859986e+00 1.924057196707384954e+00 1.890786466087843731e+00 1.917884493337746576e+00
1.879084526781793496e+00 1.778784481386751271e+00 1.976754010568106512e+00 2.122112029272260614e+00 2.065906515436395807e+00 1.910583308412528769e+00 1.940814061563601367e+00 1.934950148566163097e+00 1.930589452478884471e+00
2.013207771647216759e+00 1.960505514515138881e+00 2.133565612615197615e+00 2.007074767324314557e+00 1.949609579543571058e+00 1.973375883622561222e+00 1.969558970798575004e+00 1.911403619865090775e+00 1.944298679269363728e+00
2.127013128974317269e+00 2.282735996715304694e+00 1.991690737340635842e+00 2.032632754410810705e+00 1.938475955056087496e+00 2.018023440637766619e+00 2.048984178768873399e+00 2.008071368919477351e+00 2.012859840652440724e+00
2.101883362271969702e+00 2.260214556517571971e+00 1.910093567693479599e+00 2.108156709318858901e+00 1.953959781985918465e+00 2.137785221109774092e+00 2.105758438519482745e+00 2.113188382960001555e+00 2.102180966880691670e+00
2.276128349134427964e+00 2.030872447747255727e+00 2.147741477371341468e+00 2.088883392375059600e+00 2.062087362549359426e+00 2.021741368686248208e+00 2.012212658879993121e+00 2.059514791561892544e+00 2.071648184473419363e+00
2.112139599628148012e+00 1.851937107187554332e+00 2.053640902416832503e+00 2.014618282870500821e+00 1.969549514876721474e+00 2.027524759466000859e+00 2.028384298851754863e+00 2.020670017378546568e+00 2.033869976793998724e+00
2.043798913926907268e+00 1.910368272364107778e+00 1.897715207562209461e+00 1.896760086696090308e+00 2.077977630411510290e+00 2.049244479006460118e+00 1.971370772537188731e+00 1.939354197103861921e+00 1.930959274792216629e+00
1.959408528446124453e+00 1.813273013233833719e+00 2.165172120997089777e+00 2.077134073416322835e+00 1.932670001757401224e+00 1.977203524738765150e+00 2.020941332396319012e+00 2.014074204933871570e+00 2.024474807668879883e+00
2.249495219094738374e+00 1.953068726195428706e+00 2.075411917855003452e+00 1.950353129501432026e+00 2.029668612580694642e+00 1.965954126371475041e+00 1.959315045149055301e+00 1.958231340298357104e+00 2.012425973272160995e+00
1.712678155350881415e+00 1.866651620251254862e+00 1.948987723307331610e+00 1.857282465142947814e+00 1.823002873062264495e+00 1.980360210128760290e+00 1.998528632116708170e+00 1.971272151555926833e+00 2.009904465354088288e+00
1.943909471270321987e+00 2.207204675883326139e+00 1.984551925609261858e+00 1.877684645626281679e+00 1.804801857838624457e+00 1.836766245168859779e+00 1.997137130961577967e+00 1.917988148321842168e+00 1.861832343331302653e+00
2.226677503046752271e+00 2.003035728102117830e+00 2.079853121608198130e+00 1.948067472119378252e+00 1.988076764406500274e+00 1.977967608153170964e+00 1.902696678507341144e+00 1.999052709555357854e+00 2.005763055341472700e+00
1.994000776212837334e+00 1.824247548680000275e+00 1.974463915805776626e+00 1.951243621410844842e+00 1.937122655934385929e+00 2.006306094645538884e+00 1.938113418631951301e+00 1.963004942851134249e+00 1.985070705294251336e+00
